"PROBEID","ENTREZID","SYMBOL","GSM894405_HD1.CEL","GSM894406_HD2.CEL","GSM894407_HD3.CEL","GSM894408_MM1.CEL","GSM894409_MM2.CEL","GSM894410_MM3.CEL","GSM894411_MM4.CEL"
"229211_at","285193","DUSP28","5.25920625300717","5.47074734550818","5.26992513868626","5.47074734550818","5.66362775572259","5.48454852523993","5.47074734550818"
"229215_at","430","ASCL2","3.51058927933143","3.42768524087392","3.50822644669018","3.83028638152271","3.48440794489386","3.52140772616583","3.37969967684708"
"229218_at","1278","COL1A2","10.5818068269607","10.5297334420675","10.0336351294218","9.51918485965646","9.2375114907376","9.86674506688317","10.0530265614049"
"229219_s_at","123803","NTAN1","5.8371541062182","5.64752618927927","5.79681149782791","5.42328151573621","5.60237049060039","5.51052484586475","5.31344062377354"
"229222_at","79611","ACSS3","4.6324250738593","5.99556297683947","5.59812200415245","6.3215250433539","5.99556297683947","6.08162794730451","6.52029924449903"
"229227_at","400242","DICER1-AS1","2.91514126719215","3.04468780677404","2.73728405071336","2.76772374136806","3.57938701195258","2.98136812473371","2.9533566037163"
"229229_at","64902","AGXT2","3.83034259913694","3.56718579754446","3.50230539573287","3.58812851771852","3.59622370949667","3.56718579754446","3.56718579754446"
"229230_at","200931","SLC51A","2.63789127999631","2.74252869691973","2.73299373469419","2.63068960701774","2.68634188907672","2.62047192333629","2.50906604449523"
"229233_at","10718","NRG3","2.30161491508903","2.39129420872508","2.29351165828909","2.30161491508903","2.36919750670229","2.30161491508903","2.30161491508903"
"229234_at","340554","ZC3H12B","3.51348149817731","3.53259052240653","3.25472641076851","3.62121582114392","3.62121582114392","3.77688652019105","3.62121582114392"
"229238_at","400566","C17orf97","6.84690062246998","6.54983582667721","6.16684153202764","6.20604715729466","6.33648986898044","6.72612809431925","5.92738406112576"
"229239_x_at","28231","SLCO4A1","3.39279108934723","3.31643870988125","3.41143490637178","3.64367283451032","3.25523064896191","3.55971101231038","3.33935673134401"
"229241_at","197257","LDHD","3.29567349518257","3.45196151506348","3.09222458520885","3.47587148384295","3.29567349518257","3.35799368892132","3.11868059362384"
"229242_at","9966","TNFSF15","3.77015942847617","4.29632243562973","4.11440887575137","4.42405182542704","4.29632243562973","5.75587385123447","3.53982046319051"
"229245_at","22874","PLEKHA6","2.4629858352295","2.36800788829624","2.46342570850466","2.51537973580383","2.97697939630046","2.39826062946597","2.86755814682304"
"229247_at","129804","FBLN7","5.70618156029368","5.17621003881788","5.21711919856323","6.5516998828392","6.30488045131089","6.29612519822133","5.98609862428003"
"229250_at","219931","TPCN2","4.88102195862111","5.34004313220062","5.20142591418698","3.5559913603667","4.95591538445136","4.74060748922146","4.52132027991528"
"229252_at","285973","ATG9B","4.26640232849524","4.26640232849524","4.26640232849524","4.35423028336598","4.26640232849524","4.10297371438422","4.43836257326016"
"229253_at","117145","THEM4","5.30998116880414","5.81864146582563","6.00437729976603","5.32501426052577","5.67427763149224","5.64005396772326","4.97292603275586"
"229256_at","283209","PGM2L1","6.06856672095206","6.9066416050442","6.44246208925186","6.59433087456033","6.12361516216345","6.35651756522613","7.02170466474216"
"229257_at","84629","TNRC18","5.58388276717518","5.20155609002961","5.53148371311342","5.3679647801425","5.53174266809049","5.55054447811742","4.98817623197925"
"229258_at","113220","KIF12","5.04428231291637","5.08213095355561","4.58097209660681","5.04428231291637","5.04428231291637","5.06994533273586","5.04428231291637"
"229259_at","2670","GFAP","3.29567349518257","3.19787845979648","3.29567349518257","3.10291998102314","3.29567349518257","3.39768130995529","3.28610054137537"
"229269_x_at","170463","SSBP4","6.58508553295043","6.9869214930622","6.93929162763207","6.58562441060581","7.12919962475491","6.84076388405212","6.58788997627095"
"229271_x_at","1301","COL11A1","7.96584919150534","7.84175185123645","5.94673131457049","6.75969461571243","5.01205366091356","6.78019673101007","7.32735862487697"
"229272_at","23360","FNBP4","5.40230149178274","3.96152524676452","4.35425411375527","4.95569691868639","4.83880263578712","4.24782087271836","5.0760948045905"
"229273_at","6299","SALL1","2.10338764869927","1.98840904236358","2.1499766557427","2.1499766557427","2.3335385018562","2.03918575002706","2.38408064481044"
"229276_at","57549","IGSF9","4.00544490898248","3.88710014770229","3.77114303504519","3.81113427341362","3.69467020012955","3.77114303504519","3.73415981727137"
"229280_s_at","401237","CASC15","4.7431894885377","4.61390302188836","4.7431894885377","4.89327485530504","4.50038946884454","5.44646097879384","5.30477608381502"
"229285_at","6041","RNASEL","5.0459865169065","5.22033924073344","5.18876981119469","6.0403070664745","5.95113060046881","6.10635914435266","6.51017310974052"
"229289_at","112703","FAM71E1","4.27547849426583","4.22636237495357","4.26715858151295","4.63866930582","4.25839278717088","4.3972211872057","4.15936207965984"
"229290_at","92196","DAPL1","3.93242731443515","4.15738340863586","4.06098087429543","4.4579545500314","3.98920130969559","4.46381765512103","4.3125006069751"
"229294_at","57338","JPH3","2.57722261499741","2.56894879935514","2.28830045278366","2.37655844178116","2.09509691643673","2.27585024360681","2.23585535528762"
"229296_at","100506119","LINC01503","7.1795297100187","6.99690315117188","7.25209599175667","7.87787959415611","7.58074712910389","8.27222647182574","8.703196621733"
"229298_at","84078","KBTBD7","3.4798508550186","4.36426315898774","4.32551840227293","4.77956895453503","4.27395295429352","4.57596751519761","4.94633400025495"
"229302_at","130733","TMEM178A","2.61500002720063","2.2886027881764","2.44683715721987","2.8515845210453","2.65918059782445","3.17726967456599","2.76912882999852"
"229303_at","23451","SF3B1","5.76860441002649","5.83525281971468","5.38780090593915","5.7465077080037","6.03443789532738","5.9450425995017","5.76860441002649"
"229309_at","153","ADRB1","2.54420690307768","2.02872031969042","2.05441180569601","1.91861525941706","1.86643966339023","2.23641804780349","2.02872031969042"
"229310_at","114818","KLHL29","5.38011505600736","5.14648003429329","5.65537856240169","6.19076214932859","5.50413095244254","6.21245465199545","6.42502837687815"
"229313_at","203859","ANO5","2.89141157458164","2.61500002720063","2.76133242469229","2.76133242469229","2.76133242469229","2.70259919527687","2.55308988168423"
"229323_at","387723","C10orf143","4.70736954889264","4.56732332888015","4.63365050495899","4.63365050495899","4.86911904297514","4.63365050495899","4.42475706441729"
"229324_x_at","51477","ISYNA1","5.21552718394598","5.3138582647064","4.64254574233127","4.94565596876809","5.5013444203916","5.36874413609443","5.47224980985355"
"229325_at","26009","ZZZ3","5.92083340784228","6.07858157830084","6.15287508340961","6.06325248979257","6.09561884095458","6.05419922232011","5.93538095659991"
"229326_at","8741","TNFSF13","2.92145557127477","2.76912882999852","2.92145557127477","2.93809044507887","2.92145557127477","3.01619724063521","2.57622297482833"
"229327_s_at","4094","MAF","4.16364191910472","5.34534500616696","4.34554984105571","4.26025484307085","3.69467020012955","6.13517540200349","6.68454491488352"
"229328_at","100507433","ZNF571-AS1","3.70473966063901","3.59336055469126","3.7254507791981","3.71518594488492","3.68697784114401","3.70473966063901","3.62121582114392"
"229331_at","132671","SPATA18","4.78618972820904","6.51706800319772","5.12759658754015","6.77587593371281","6.32522887731934","7.37687701167779","7.1390973127362"
"229332_at","84842","HPDL","3.38257932613102","3.38257932613102","3.07720314729162","3.38257932613102","3.50330697570446","3.38257932613102","3.39141238419299"
"229337_at","9099","USP2","3.96152524676452","3.9958838908668","3.92454202899071","3.68610044357124","3.6642980693583","4.23849527649202","3.511088829846"
"229338_at","100289361","LOC100289361","3.96152524676452","3.61832901959015","3.96152524676452","3.89065481900871","4.35079071669215","3.99408732141","3.76803449938242"
"229340_at","222698","NKAPL","3.794987784389","3.91901841464954","3.82308633813262","3.97330344092527","3.64511859134235","3.74667425444651","4.30065260446226"
"229345_at","349667","RTN4RL2","2.68634188907672","2.86394250372771","2.94572619467025","2.86825544895508","2.68634188907672","2.68634188907672","2.53405426664141"
"229349_at","389421","LIN28B","2.20303089750114","2.54494115169536","2.30619961315978","2.43099870463048","2.35561572160709","2.38919951731117","2.35561572160709"
"229350_x_at","84875","PARP10","6.48400828583452","6.50135006697436","6.09369741229816","7.08399815595145","6.92376466826715","6.76075080242205","7.11177092078672"
"229354_at","57491","AHRR","8.08196925825079","7.83604192163283","7.95776335066815","8.35594081985561","9.02587711890506","8.4160843211942","9.07951477810991"
"229358_at","3549","IHH","4.76391234904739","4.59144615197786","4.60912852296226","4.60912852296226","4.8911466936759","4.60912852296226","4.52515598020928"
"229360_at","140883","ZNF280B","5.31202147160247","5.46913941745849","5.25609635932062","4.46625157468166","4.70643236990129","4.82553619033114","4.58118875954796"
"229362_at","150962","PUS10","4.53230905428967","4.26640232849524","4.15037019622324","4.69822900790301","4.73726414240705","4.95744112350288","4.34888685271126"
"229363_at","100505865","LINC00920","3.21002787305529","3.27808596297177","2.86897695252637","3.22177748455474","2.94802931312351","3.24987349899981","3.29567349518257"
"229364_at","101928673","PRDX6-AS1","4.27547849426583","4.27559559180154","4.61322991150576","4.40208328440649","4.38926077525198","4.33928176848367","4.62563054344693"
"229365_at","89801","PPP1R3F","4.5751939186995","4.52011949434552","4.3121939294194","4.71757167088903","4.51662018764831","4.66720153883026","4.7881640223551"
"229369_at","23584","VSIG2","4.37261167888966","4.37261167888966","4.43879000338628","4.37261167888966","4.37261167888966","4.18311057051701","4.4810716666921"
"229372_at","127845","GOLT1A","3.71354995767889","3.70473966063901","3.68006546613881","3.47916353511457","3.36456667213133","3.54081852982939","3.40504147687803"
"229377_at","79774","GRTP1","2.43988994038337","2.4063061446793","2.65621201358871","2.30161491508903","2.28717940919163","2.46195553205977","2.4063061446793"
"229378_at","219736","STOX1","2.80221589518458","2.32997527923796","2.67984535535604","2.66855527135474","2.3335385018562","2.50954864689053","2.44309228353668"
"229379_at","27245","AHDC1","4.89369171179016","4.9540382557604","4.79204790697461","4.7780330098443","4.58435017886154","4.96494173431315","4.64991564067538"
"229380_at","387597","ILDR2","2.40666418220277","2.40666418220277","2.1618214523527","2.54669702287911","2.26965888777078","2.51648315792865","2.53502484093078"
"229381_at","149563","SRARP","3.98310249976335","3.90975186752153","3.98310249976335","3.84760295748367","4.04921231960961","4.04921437263248","3.98310249976335"
"229389_at","89849","ATG16L2","4.27547849426583","4.53314485435516","4.68298758387896","4.21975974224357","4.12528685915374","3.83493211823157","4.21975974224357"
"229391_s_at","441168","CALHM6","5.20298968608134","5.09580352868463","5.71045633943929","5.11811871826839","5.72734826293956","4.59180440439681","5.20298968608134"
"229392_s_at","5296","PIK3R2","4.14074437272469","4.16541824103498","4.1976519229687","4.36881395042371","4.44596231113148","4.47660840691163","4.2859099119662"
"229393_at","84456","L3MBTL3","4.55867694482934","4.0648193754537","4.15026849069419","5.34018523843685","4.6266020618755","4.93977708615308","4.55867694482934"
"229402_at","148418","SAMD13","2.93937358192033","3.00439287532814","2.93937358192033","2.93937358192033","2.73425783903589","2.81952957534106","3.0708363958594"
"229404_at","117581","TWIST2","6.18968876096741","7.16717257538816","6.44446486207835","7.50273457658163","7.54846298472904","7.30434679718396","7.46004117996577"
"229405_at","374654","KIF7","6.29068831018112","6.16808017347169","6.44334254812299","6.1879375210969","6.49167615085379","6.3325746006925","6.51475064555542"
"229406_at","146713","RBFOX3","2.83855153281725","2.76912882999852","2.76912882999852","2.76912882999852","2.8934559651744","2.85191577092032","2.48251774108299"
"229411_at","139728","PNCK","4.39958741077765","4.01859568459587","4.15533826232552","4.21690476321464","4.21690476321464","4.20748732114806","4.21690476321464"
"229413_s_at","10336","PCGF3","3.6064664454017","3.92438341919587","3.5430505521694","4.22666668300414","3.92438341919587","3.92438341919587","4.12833674873977"
"229424_s_at","201176","ARHGAP27","5.15748499439836","5.10671417182339","4.95209635497772","5.05754773528782","5.08213095355561","5.20306606393629","4.70219048606831"
"229429_x_at","728855","LINC00623","6.10396340672719","5.44631058554406","6.45765939138018","6.69463892955292","6.22442752160463","6.55434775309743","7.62397425571655"
"229432_at","162417","NAGS","4.27164156931922","3.9813288060879","3.7217486229799","3.90536639446536","3.9813288060879","3.9813288060879","3.35041030128715"
"229442_at","162681","C18orf54","6.68361783073998","6.4204386878761","7.3424635812378","5.46842385198896","6.10759846955788","5.42664872801801","4.75803750527001"
"229443_at","84300","UQCC2","3.82710988948611","3.81356749596354","3.81356749596354","3.99396537233895","4.04921231960961","3.58890733983155","3.83471762986219"
"229444_at","101929243","ILRUN-AS1","4.4365939826441","4.68416523675329","4.30418539671419","5.27757029747427","5.08213095355561","5.498213972919","5.35600007165844"
"229450_at","3437","IFIT3","5.4004296122109","6.63901344978502","5.31176467786429","11.0859540739211","7.18271739152027","8.40002613534586","9.23782093930951"
"229451_at","50614","GALNT9","4.85402724284497","4.86788899569536","4.9608111574812","4.9608111574812","5.04502106949149","5.03902927191134","5.06113934915395"
"229452_at","92162","TMEM88","5.08213095355561","4.8195494259693","4.99465523896603","5.13602379735838","4.80568545872896","4.90057615370376","4.73957423969946"
"229454_at","9774","BCLAF1","5.08213095355561","4.26640232849524","5.04528376815642","4.17526192261129","3.81899579152676","4.26640232849524","3.7417174683123"
"229456_s_at","23576","DDAH1","7.40715896877519","8.5473675686777","7.545465448903","7.80202136247361","6.25246841553789","7.06928285937337","7.83847278917475"
"229457_at","54882","ANKHD1","3.01360048183516","3.16499234054637","2.85203286845604","3.01360048183516","2.51159965891819","2.76912882999852","2.66702082511195"
"229459_at","25817","TAFA5","4.78816953246394","6.78894069229622","2.81119128605442","5.78798004316592","4.96114283100426","6.6897428369361","5.98955634018425"
"229461_x_at","257194","NEGR1","7.80469658661021","8.47842616271992","7.01584929911949","8.25171414506847","8.43227857615173","8.27816980931561","7.97743973734507"
"229467_at","5094","PCBP2","6.0827157744588","6.06575613674707","6.4178755006671","5.16476470230155","5.3571180290043","5.85097559837994","5.71259086483422"
"229469_at","9502","XAGE2","4.88102195862111","4.88102195862111","4.88102195862111","4.90173307718019","4.83880263578712","4.88102195862111","4.90575576503398"
"229473_at","158056","MAMDC4","4.40075931926622","4.33648272560976","4.33648272560976","4.25959413394378","4.26514086373367","4.14610345252267","4.43074730766543"
"229475_at","84944","MAEL","2.24746638374436","2.46106710191719","2.67406987926878","2.41636114937625","2.35561572160709","2.29934710890098","2.25964277798111"
"229476_s_at","7069","THRSP","2.91671517002109","2.62779300780734","3.06982521220898","2.62130982204727","2.43169406497837","2.62779300780734","2.55825148619246"
"229480_at","100505881","MAGI2-AS3","4.91527547070276","5.14961635191228","4.33435876565847","5.39392790937545","5.32010016877793","5.56187188787983","4.71902828072273"
"229482_at","317781","DDX51","3.33650968863727","3.09222458520885","2.99340303452766","3.24635338800675","3.2781498678773","3.36841790747561","3.40191515575038"
"229484_at","333926","PPM1J","3.74227094109449","3.67638564381748","3.88318385886145","3.90536639446536","3.91339879450977","3.82012552300664","3.82012552300664"
"229485_x_at","152573","SHISA3","2.04291083022402","1.75958995059329","1.88066394453394","1.88066394453394","1.84974403360361","1.81856003843334","1.79891775665658"
"229486_s_at","54972","TMEM132A","4.25423452717919","4.80087758969693","4.94141435966706","4.83880263578712","4.83880263578712","4.97179284089649","4.72175938144837"
"229493_at","100506783","HOXD-AS2","6.33746479284173","6.20843522507636","5.35445063507786","6.37771557866553","6.86338444666216","6.66400478926259","6.25055896189328"
"229496_at","10978","CLP1","4.55867694482934","4.67454703121536","4.50342720789885","4.51179112659227","4.35950811757799","4.55867694482934","4.66264731101601"
"229497_at","348094","ANKDD1A","3.91736932255109","4.60855186466994","3.62121582114392","3.90779636874389","4.06674291874322","4.23796427143431","4.15813497192147"
"229498_at","55796","MBNL3","4.28315215406254","3.66736170782374","4.20902852383265","3.31646345833219","3.69425128579892","3.17918361674229","3.78909365712839"
"229500_at","10463","SLC30A9","4.67825507072612","5.18789363481239","5.1760379745131","5.28857225982999","5.26504849504074","5.81864146582563","4.41887076513259"
"229504_at","51715","RAB23","8.43397525518949","9.10705963713733","8.5358726770308","9.18490725437026","7.84017431907507","9.17044676442974","8.50500549147186"
"229507_at","389119","INKA1","4.86000132217936","4.86000132217936","4.86000132217936","5.00398993533315","5.17621003881788","4.80115843474992","4.76107638437656"
"229510_at","84689","MS4A14","2.61500002720063","2.43913599939916","3.0767091932207","2.61500002720063","2.562917986293","2.50954864689053","2.68645541002311"
"229511_at","6605","SMARCE1","5.37792213838412","5.19880972990418","4.9257370984422","5.79841712096918","5.29525272468342","5.45980422613753","6.34233655437823"
"229512_at","54954","FAM120C","5.6889064784397","5.76030072373721","5.60463816527579","5.65722808396856","5.89682102343623","5.982108479875","5.48198925602876"
"229515_at","5074","PAWR","6.00454791761444","5.65542230478589","5.42664872801801","4.53199217369568","4.59977622252435","4.99901376096194","4.16723872159056"
"229518_at","115572","TENT5B","6.68139642920687","5.5535036807952","6.85078812649668","6.09342188833779","6.17945559671557","6.06016702956015","6.17424828226955"
"229520_s_at","55668","GPATCH2L","6.12361516216345","6.27560207648752","6.41800597491578","5.43997866917106","5.95182426854981","6.12361516216345","6.27094864959587"
"229526_at","282679","AQP11","4.33383831502581","4.23075572284781","4.20341853195631","4.70232736996088","4.04693837047059","4.57042831419154","4.65489570283092"
"229533_x_at","340252","ZNF680","5.20394379367502","5.2590915302291","5.21849957643222","5.03902927191134","5.14725244032711","5.14725244032711","5.12536540701655"
"229534_at","122970","ACOT4","4.11126084087845","5.09742391772639","4.46097962563528","4.62172294157156","4.3680570149246","4.82454580007606","4.70494319059858"
"229536_at","9985","REC8","3.15450974843199","3.15450974843199","3.35513648225834","3.26634883833398","3.42750194812312","2.85866996505835","3.15450974843199"
"229538_s_at","128239","IQGAP3","7.32717245292549","6.42392327389914","7.28820749286249","4.43671024049004","5.19185740432178","4.63537680872276","3.50745067576518"
"229540_at","3516","RBPJ","4.28626543631916","4.51847770991337","4.08248478809456","3.16603629033372","3.31584924580393","3.92018478365154","3.92018478365154"
"229542_at","128602","C20orf85","2.76912882999852","2.76912882999852","2.83429390903721","2.91691158453358","2.76912882999852","2.76912882999852","2.61656785303875"
"229547_s_at","65268","WNK2","3.21907757930488","3.53325623482447","3.53325623482447","3.64367283451032","3.96152524676452","4.04708063571978","3.81297664665205"
"229549_at","813","CALU","7.28286170442191","8.14206677387675","7.92678308892268","6.80943984736657","7.07693579260552","7.0443738669483","6.48360941965026"
"229550_at","57578","UNC79","4.24365465118692","3.84604785936944","3.79801566209423","3.96917768954924","4.04578829024059","3.92659199998332","3.99000823243492"
"229551_x_at","195828","ZNF367","6.03758501612191","7.5204605011485","6.65228699843108","3.20868865849292","4.92492042373376","4.34397364854176","2.22956974607989"
"229561_at","90668","CARMIL3","5.13111265446642","5.22657235636198","4.97109356233676","5.22657235636198","5.22657235636198","5.28369747857237","5.78996468068051"
"229566_at","645638","WFDC21P","6.10650502357015","6.02327614692397","5.49112249114354","5.6925529753458","6.71039384413097","5.93437743640264","5.9877742952871"
"229567_at","161247","FITM1","3.44422630248581","3.16748378589828","3.16911317687483","3.01626217358631","3.16748378589828","3.19834688306857","3.03047849146629"
"229578_at","57158","JPH2","5.08213095355561","5.08213095355561","4.37793883046162","5.37520379933687","4.66252695880973","5.08213095355561","6.05879599814734"
"229579_s_at","85455","DISP2","4.27547849426583","4.2019054698947","4.42722048165736","3.7700256180145","3.84422881607412","4.40904665729439","4.17615955768103"
"229581_at","392617","ELFN1","5.13572604010588","5.41509787352255","6.00742474861458","5.03902927191134","5.50795029967972","5.64005396772326","5.0914885976764"
"229584_at","120892","LRRK2","3.40754818822787","3.66302698225309","3.27705368467229","3.40754818822787","3.27705368467229","3.44454796949984","3.27054289379588"
"229585_at","92949","ADAMTSL1","6.62686045842859","5.84250721206179","5.79578025838651","5.7965634075872","8.13990269655814","7.09616428662195","4.7084663505445"
"229587_at","10054","UBA2","5.6939032086423","5.83806708607739","6.08784182077433","5.27539404662143","5.1236346320458","5.42664872801801","5.36298047880751"
"229592_at","100507501","LINC01569","4.37984648426839","3.99067407743258","4.00150512966248","4.33383831502581","4.33383831502581","4.41021803554142","4.33383831502581"
"229595_at","131474","CHCHD4","6.6453056566677","6.77636200148032","6.98971221682385","6.55468172259375","6.94264642675339","6.77636200148032","6.53612946312819"
"229596_at","144193","AMDHD1","3.05542594398924","2.49967325258264","2.62822681244291","3.01565894299239","2.98298608839242","2.87200287816594","3.4270273413022"
"229597_s_at","57705","WDFY4","4.55074441551164","4.46381765512103","4.5656611224579","4.5960217633271","4.80991624383081","4.74558190588542","4.78986024145711"
"229599_at","440335","SMIM22","3.71336823463632","3.38257932613102","3.09379601134774","3.27712794582092","3.16861199467858","3.23594607480889","3.23594607480889"
"229603_at","166379","BBS12","4.99465523896603","5.38206545216375","5.06948248303941","5.37176211097301","5.3874169570771","5.56520379008875","5.53106204194329"
"229605_at","606495","CYB5RL","4.47526000688919","4.18184955688674","4.52571158502211","4.7404839250131","4.88397115497755","4.79527611641583","4.83185853276261"
"229610_at","150468","CKAP2L","7.47640337597399","6.81658304823299","8.24607724221021","4.31606228798412","5.72167965458168","4.50970125969811","4.4810716666921"
"229611_at","89782","LMLN","5.41224423052141","5.64418092298322","5.41699362856888","5.61324376834091","5.80421282868926","5.83419420350118","5.81864146582563"
"229614_at","162967","ZNF320","5.69531427695696","6.09072864748853","5.88271812564998","6.15658012588037","6.08515171665617","6.46528756859854","6.66721251889991"
"229615_at","128710","SLX4IP","5.45296359464405","5.28561034835642","5.8113195885513","5.43733413210307","5.63591517307145","5.4540058074596","5.40958815539249"
"229616_s_at","196996","GRAMD2A","4.20106318225172","3.90536639446536","3.91551869774629","3.90536639446536","3.88080780909194","3.73345617169747","3.60667005897255"
"229618_at","64089","SNX16","6.00346967392504","6.10007499633828","6.45242646830469","6.85654261081087","6.36065311149482","6.77708727398396","7.16346742269353"
"229619_at","2350","FOLR2","3.74803681575816","3.69467020012955","3.38649115186548","3.56031320935857","3.69467020012955","3.92659199998332","3.98502494105171"
"229622_at","151176","ERFE","5.63293967482987","5.46913941745849","7.81749987816516","4.90173307718019","4.84491932994405","5.26027298334945","5.08985206364244"
"229623_at","441027","TMEM150C","3.4549773375826","2.49967325258264","4.27471419039393","2.70135886072342","2.98001478949094","2.98001478949094","2.81871765639239"
"229625_at","115362","GBP5","2.69656507139503","2.86269982212146","2.5884157335323","2.81065424630342","2.65066320188928","2.69656507139503","2.69656507139503"
"229626_at","387856","CCDC184","3.19463383335766","3.11184689243586","3.20868865849292","3.20868865849292","3.04050503055976","3.3403340862084","3.29402310933815"
"229631_at","144132","DNHD1","3.45577051899025","3.31046197538756","3.18567849993709","3.31046197538756","2.94498990764685","3.22462576489832","3.20713119943515"
"229632_s_at","55174","INTS10","7.57785553095675","7.61268816547422","7.99007562599477","7.62315236452137","8.07829161371746","7.74998436020536","7.74998436020536"
"229635_at","100505702","LINC01094","2.24891937453301","2.08994948440522","2.53306994785445","2.31674557704233","2.24891937453301","2.08994948440522","2.24891937453301"
"229637_at","55188","RIC8B","4.99258812931459","5.00110422582114","4.69928337504736","4.99258812931459","5.07480485374332","4.99258812931459","4.7436304493932"
"229638_at","79191","IRX3","10.2736253225629","10.406897790376","10.2736253225629","9.63270126123592","10.314412440276","10.3943216236601","9.45138557509187"
"229640_x_at","100996930","LINC00621","8.24011865766204","8.29532862095717","8.14179968803128","8.28528785538471","8.22455538072194","8.18426518048102","8.18048664224581"
"229641_at","147372","CCBE1","8.02194376993007","7.73611259453449","8.21645398810211","6.70976013693251","7.95659949896947","8.27978113596129","7.98061188337552"
"229644_at","5550","PREP","3.6064664454017","3.6064664454017","4.27852855991671","3.37186437201145","3.65256514465072","4.20562512833249","3.35188253950253"
"229645_at","125704","DIPK1C","4.64991564067538","4.64991564067538","4.64991564067538","4.64991564067538","4.54857269842295","4.95817650142768","4.56012246383844"
"229649_at","9369","NRXN3","4.7431894885377","4.95473028615719","4.2370333112397","7.40462914463059","5.81987286968369","4.95060333089723","4.40075931926622"
"229651_at","124925","SEZ6","3.62580226698012","3.77341977418587","3.62520195284581","3.72692317337428","3.84822872769737","3.80288558499682","3.54361721115202"
"229656_s_at","400954","EML6","3.00011914619638","3.09408697233854","3.27292055280119","2.93069644337765","2.65138036089638","2.71581686839834","2.76912882999852"
"229659_s_at","5284","PIGR","3.66403387560767","3.73003345379181","3.62121582114392","3.50503800398417","3.87015979169419","3.6846043019655","3.54041655489766"
"229661_at","57167","SALL4","4.5257459201407","4.22873345628047","4.46899542856413","4.39643218909811","4.02528454630676","4.13042317066455","4.56732332888015"
"229664_at","5599","MAPK8","5.57669004654847","5.75433061616836","6.19312748202297","5.57669004654847","5.35663526937482","5.03902927191134","5.71499495213791"
"229666_s_at","1479","CSTF3","4.54863710393557","4.73700580865865","4.64894880544238","4.03418703833471","5.54260078793624","4.61408220577367","4.40075931926622"
"229667_s_at","3218","HOXB8","2.61500002720063","2.61500002720063","3.03901982851904","2.32132712678641","2.61500002720063","2.68634188907672","2.76912882999852"
"229676_at","55149","MTPAP","6.15617270655742","7.01551101785874","6.66853803594653","6.34054302803331","6.37017873105669","6.60017358273232","6.57404143003043"
"229677_at","29985","SLC39A3","5.10624477245214","5.22215141817943","5.20490601491017","5.10624477245214","4.93554281524045","5.25932077719877","5.0767397307015"
"229678_at","728431","LINC01137","4.07426910173774","3.63022535881373","3.74176489120971","4.03285697657785","3.69467020012955","4.21309750177256","4.02231550479546"
"229686_at","286530","P2RY8","3.38257932613102","3.40024065388917","3.14936785467206","3.06141292689081","2.93300102106745","3.00717804774187","3.25274402036743"
"229690_at","144717","PHETA1","5.40085331756324","5.11830735217145","5.12830730663688","5.2429839380437","5.38607341192389","5.21172068809695","5.35865187395298"
"229691_at","100128927","ZBTB42","3.27328640082183","3.28433157323783","3.66207670069338","3.0762366789219","3.48440794489386","3.28433157323783","2.9535898998003"
"229693_at","388335","TMEM220","6.34356725201053","5.21717022737658","6.53044253267061","5.83629302433481","5.55567368490364","5.83629302433481","5.83629302433481"
"229694_at","55717","WDR11","6.52731951328131","6.40229030502068","6.78077280500747","5.79567166375958","6.16131898826905","6.20314574571993","5.88838429400511"
"229699_at","100129550","LINC02035","5.85773187522568","5.98115220761924","5.99320837976533","6.37771557866553","6.42884763156018","6.66660491760747","7.13131885668594"
"229700_at","148203","ZNF738","6.94599344282195","6.75636140080326","6.94840112874533","6.21245465199545","5.89955751205361","6.11941010003816","6.20249745404753"
"229712_at","6619","SNAPC3","3.30433269061408","4.0224779675296","3.53987730962458","3.96102614965585","3.09174463951541","3.43441804930258","4.4810716666921"
"229713_at","5305","PIP4K2A","7.52172239598843","7.50724244975678","7.68966475990149","7.36392038873618","6.90814962268746","6.984652381137","7.38661730546686"
"229714_at","266722","HS6ST3","2.9680612420707","2.912192382709","3.17918361674229","3.20868865849292","3.29147559941473","3.11285655592525","3.29147559941473"
"229715_at","374383","NCR3LG1","4.19253294632992","4.09201975032011","4.30609649104618","4.19253294632992","4.88092334024078","4.19253294632992","3.85509818130977"
"229719_s_at","91319","DERL3","4.02591093656811","4.04475158862988","4.29817691119293","3.70438792884487","3.96152524676452","4.18357998866469","4.04475158862988"
"229720_at","573","BAG1","3.21327288203563","3.39205764713814","3.24267609536432","3.11658452031838","3.05586337476875","3.025222498347","3.64470649377975"
"229722_at","100270804","LINC00653","3.2448181641388","3.17918361674229","3.29567349518257","3.28695731473738","3.54892891693702","3.29567349518257","3.31080123562635"
"229727_x_at","388125","C2CD4B","4.95865791761793","5.03902927191134","4.97105008430708","4.97105008430708","4.97105008430708","5.1892550304372","4.79899879730982"
"229730_at","342527","SMTNL2","3.90887834974911","3.97830105256784","3.79819416677755","4.0250124935098","3.78695638506774","3.97830105256784","3.83471762986219"
"229731_at","2307","FOXS1","3.79435128840692","3.71795565880132","3.52500644021356","4.15300470955851","3.16650740949985","3.72506224275321","3.71795565880132"
"229732_at","55552","ZNF823","3.72967742194671","4.37261167888966","4.27816903381896","4.012725288244","4.48249855755398","4.23374090390876","3.39309645967686"
