row ID,row m/z,row retention time,row identity (main ID),120.mzXML Peak area,108.mzXML Peak area,114.mzXML Peak area,116.mzXML Peak area,122.mzXML Peak area,124.mzXML Peak area,138.mzXML Peak area,136.mzXML Peak area,142.mzXML Peak area,144.mzXML Peak area,146.mzXML Peak area,140.mzXML Peak area,
260,158.98789805557428,1.5120472,,778.3707,1381.2993,881.2671,1328.5142,662.5957,1550.0607,690.02576,692.7767,1391.9174,1317.4982,595.95087,1343.2697,
264,405.16149159618817,1.5155417,(E)-4'-Methylresveratrol 3-glucoside: 0.416,0,329.28275,0,349.01065,0,304.4935,0,0,262.15097,242.9784,0,352.69742,
266,245.113189314533,1.5248154,Glutamylproline: 0.999,903.2275,420.09012,999.5353,446.74994,1087.1555,452.25955,1157.7834,1209.94,345.8453,318.33975,1211.1248,375.00067,
267,277.10391017123277,1.5253167,gamma-Glutamylglutamic acid: 0.894,313.13382,1241.983,761.7656,5472.0005,0,6439.3857,909.2495,362.6754,3776.046,6165.978,457.5011,5885.3975,
268,332.5624452970179,1.5313696,,232.21289,0,394.83072,0,0,0,332.5129,535.0523,319.6853,0,233.05692,0,
269,248.1133034041536,1.5363833,Malonylcarnitine: 0.941,2474.8325,1026.3354,8232.049,0,8208.251,597.06085,7477.7617,18910.69,0,0,19120.771,345.43546,
270,456.12796181836603,1.5384889,,343.6047,0,320.45834,0,484.71985,0,268.26337,0,369.53458,0,0,373.30338,
272,148.06002242117998,1.5424584,L-Glutamic acid: 0.907,0,365.9322,0,425.32648,0,458.2541,0,0,465.54608,443.16373,0,695.92224,
273,101.0598747825807,1.5458622,Senecioic acid: 0.944,0,2155.4038,7334.746,2971.7383,1709.5684,2237.354,1718.2262,4151.99,4325.755,3403.9397,5615.806,3558.3037,
274,590.0885027569707,1.5517257,GDP-L-fucose: 0.943,485.43344,275.18625,489.07806,263.5398,538.5197,0,578.6383,425.24152,284.36154,266.95285,360.16028,318.35867,
275,242.6425999127397,1.5517929,,309.39117,0,335.723,0,322.95758,470.13214,370.0211,424.59525,0,0,0,313.19794,
276,248.11317755016915,1.5523918,Malonylcarnitine: 0.958,9151.454,2781.9846,0,3925.7732,2257.07,1818.3854,1520.6224,4847.5566,1167.8527,2186.833,0,1284.0117,
277,444.0311846361034,1.5534211,Guanosine 5'-diphosphate (GDP)_conf: 0.939,884.2826,528.1449,1448.44,953.5684,949.1901,726.23376,1100.5669,0,486.27115,484.247,401.71338,581.45654,
278,319.259555672701,1.565164,Sulfate: 0.624,0,0,6253.7153,0,0,0,1329.6167,205.89749,3674.3706,1005.2418,1353.724,0,
281,141.0172884117953,1.5738258,cis-4-Carboxymethylenebut-2-en-4-olide: 0.776,1309.3024,1839.3499,0,1439.202,1044.2026,406.6538,714.26154,1109.2405,1463.1055,929.98395,1163.3822,1318.0332,
282,177.0393018815117,1.5745772,Ascorbic acid: 0.988,1514.0779,2254.5383,0,1638.7067,1164.5848,916.3811,800.40063,1240.8109,1666.9233,599.2744,1310.8856,1549.4772,
283,101.05992536705551,1.5758208,Senecioic acid: 0.928,4348.422,0,0,0,3075.9324,0,4937.9775,0,0,0,0,1533.777,
284,160.23482577248623,1.5786473,,13676.766,6560.3975,35008.336,12850.852,14717.991,6760.636,31733.912,13782.643,20745.36,15803.098,26485.426,16648.076,
286,160.13351619774636,1.5876583,DL-2-Aminooctanoic acid: 0.935,176042.05,0,448862.2,0,190008.64,0,300883.3,178766.88,270319.34,0,339381.88,211491.1,
287,95.01357967275536,1.5884944,Dimethyl sulfone: 0.106,1017.6844,1380.3192,0,1056.8563,777.63153,0,0,835.2019,990.16846,678.1079,885.04047,946.27203,
289,377.0289209938289,1.5902611,,359.00113,953.24146,0,653.12134,0,208.89047,0,263.14392,658.98004,241.94508,291.53467,469.81427,
290,270.98635757616773,1.5907651,,681.3136,1173.0266,0,918.7678,422.27344,460.08713,264.826,540.13,1114.569,712.0757,455.75156,624.55963,
293,405.9951315162258,1.5931065,,495.09686,624.40485,0,582.5542,327.75284,196.384,0,414.12433,656.37415,241.86777,438.16843,460.0503,
294,577.0234936609198,1.5978792,,340.9393,423.0997,0,370.17596,265.88336,265.3826,0,0,0,271.6434,276.8352,344.78717,
300,370.05191136332473,1.6003847,,649.5768,695.1238,682.6814,654.8166,630.4392,781.1367,518.2621,671.02026,605.6069,668.36536,525.0929,557.6823,
301,254.06976883318396,1.6010916,N-Salicyloylaspartic acid: 0.494,0,0,388.28656,0,0,0,408.56116,616.8863,0,0,771.2196,0,
304,748.0547286078842,1.6069459,,796.28156,1070.7688,763.4757,994.57007,714.82495,1116.217,649.05774,712.39557,878.6567,974.7511,741.2126,740.34534,
305,717.1113166412406,1.6076347,,276.58667,343.4632,283.47046,355.92386,245.37308,339.16492,256.70148,259.31235,296.0204,366.3303,250.2275,305.73425,
306,733.0826594267488,1.6079258,,252.46266,353.09824,278.31555,316.85535,252.28477,350.11655,230.10483,251.11015,295.9928,305.52765,254.3196,0,
308,482.10707758058015,1.6110332,,444.42587,0,0,1771.7296,587.71906,0,0,0,0,3209.0393,0,816.5293,
309,400.9929305130441,1.6114277,,1072.396,1299.452,1056.476,1231.7523,995.72217,1501.756,917.4581,984.3482,1037.1086,1357.2351,922.5281,1009.5437,
311,286.96161711493204,1.6148399,,278.34082,325.43472,287.11255,327.34485,258.0124,435.69308,234.37862,0,286.9725,347.4467,0,271.00137,
312,386.02282260347846,1.6155695,(-)-Epigallocatechin sulfate: 0.361,289.8758,345.5019,324.72632,350.12335,303.70102,426.392,288.93893,292.90292,315.80725,350.4583,290.50735,279.84552,
314,487.1750228409495,1.61619,,0,2501.55,0,1714.5989,0,2278.6152,0,0,2007.8918,1494.4711,0,0,
315,136.06209337663142,1.6178685,Adenine: 0.921,22655.102,0,23409.459,17532.932,23491.584,17374.621,22844.79,24792.076,0,0,24020.812,13557.522,
316,112.05059119881463,1.6193681,Chondroitin: 0.984,3070.2542,9030.702,3323.4421,7399.0933,2546.795,7672.622,3961.7222,4080.9866,7587.365,7101.0806,4105.9595,6046.649,
317,244.0931849082424,1.6204014,Cytidine_conf: 0.962,311.47333,1015.46387,339.04276,795.85864,242.7645,919.09906,396.4872,410.52313,829.94366,739.1907,429.2046,607.14325,
318,533.5803717278816,1.6219168,,225.9755,444.81406,234.36446,360.03943,204.64009,440.30655,0,195.10333,365.10858,416.38538,203.17458,0,
319,360.05003264852735,1.6219611,Tiazuril: 0.373,324.01883,598.4025,325.6785,539.874,296.02606,675.21045,0,0,510.14047,595.7502,0,441.06622,
320,348.07134866874964,1.6224737,5'-Hydroxypiroxicam: 0.379,194722.61,172258.66,197069.86,147882.3,193286.83,144734.83,187742.88,204921.78,151879.77,149853.66,197647.42,115775.31,
321,348.2201046297896,1.6245445,,15386.342,13299.764,15466.902,11912.413,14893.594,11258.252,15260.538,16780.027,11856.537,11444.867,15919.479,8608.805,
322,591.1556227548922,1.6263744,4'-Hydroxyanigorootin: 0.335,1103.3563,1155.3258,1325.4603,1123.9442,970.224,893.2469,1526.3307,1455.0599,1514.2511,1284.3726,1400.9656,0,
323,119.0352573434274,1.626614,Methylmalonic acid: 0.616,2025.8839,1727.5394,2105.802,1808.1543,2235.122,1673.7206,2255.906,1806.4077,1777.6624,1817.1437,1962.1914,1672.3121,
324,695.1347362803695,1.6269598,Guavin B: 0.498,20317.037,17279.855,21360.928,14518.67,20402.736,14395.105,20038.172,21534.752,16165.15,14686.938,21085.633,10211.213,
325,109.05130317826085,1.6273056,"2,2-Dihydroperoxypropane: 0.460",490.27206,403.54865,498.17194,343.5968,490.93658,357.2646,479.5235,526.379,350.01257,362.40048,490.2995,286.36978,
326,834.1779852967157,1.6281952,,0,204.95226,226.15468,221.86145,0,0,255.01208,306.12595,0,299.15588,232.29672,0,
328,250.097027084458,1.630798,S-Acetyldihydrolipoamide: 0.463,374.8708,301.91965,358.65045,0,367.63336,273.89578,335.69974,0,256.6489,270.71448,0,219.48042,
330,129.01846695889563,1.63576,5-Hydroxy-2-furoic acid: 0.940,393.52762,739.69,0,1341.6097,945.6083,1141.5919,0,909.4703,1440.0304,1149.9872,939.965,661.70886,
333,162.07694038522655,1.6377233,Aminoadipic acid: 0.824,0,419.60245,0,376.91428,0,342.70602,0,0,319.87708,334.7245,0,0,
336,118.08613503977656,1.6418635,L-Valine: 0.966,0,3817.5103,0,3484.5962,0,4189.672,0,0,4514.7983,3200.4753,0,0,
339,601.1324979729012,1.6471968,Kaempferol 7-(6''-galloylglucoside): 0.240,258.36057,0,1072.1777,0,0,0,1391.835,1812.6354,0,0,861.2237,0,
340,284.0993921487421,1.6486583,Avenanthramide 1p: 0.101,165.85611,0,191.10696,0,178.53693,0,181.20424,205.71056,0,0,182.11038,0,
343,124.0994681345861,1.651807,,774.9841,2340.7515,927.71326,1868.5885,594.07574,2277.4846,653.58984,868.8911,2083.24,2186.7798,895.54407,953.77454,
344,286.14135840723424,1.652088,Glycylprolylhydroxyproline: 0.812,0,571.614,0,503.9661,0,523.7212,0,0,542.5832,491.73285,353.67603,464.53354,
350,219.09839814929947,1.65565,Glutamylalanine: 0.871,0,520.0747,0,563.5233,0,649.93524,0,0,476.83392,552.16406,0,421.61707,
351,189.12294036913028,1.6565148,N6-Acetyl-L-lysine: 0.924,0,642.23865,168.32465,381.24432,0,466.82053,188.5917,0,390.46457,905.5424,175.83353,271.3486,
354,136.06195585398197,1.6604708,Adenine: 0.955,0,19627.19,0,0,0,0,5322.8687,0,17237.021,17260.592,0,0,
355,97.02845848041547,1.6615689,2-Furancarboxaldehyde: 0.982,770.3803,869.78125,808.9679,795.36084,0,0,682.89764,697.2448,436.15298,0,0,871.6377,
356,697.1111404832152,1.663124,,5960.49,2827.7588,0,6434.3857,5440.5645,3317.2297,4240.306,0,3269.43,7227.2905,0,37216.477,
357,152.05660138283062,1.6635389,,2496.6877,4982.024,2816.1086,3811.6736,2176.3494,3815.1755,2697.1487,2565.9734,3063.0269,3689.725,2252.2222,2285.562,
358,712.114381951657,1.6635402,,4384.859,5061.85,2967.6821,6157.4966,3325.592,3946.9329,3705.3032,2671.983,2555.2144,6505.2856,2341.8267,5829.1396,
359,135.03105168177146,1.6641786,"3,3-Dimethyl-1,2-dithiolane: 0.659",219.01085,0,328.5153,416.7095,0,0,337.7928,282.3103,394.22543,0,235.42178,0,
361,364.06633629495354,1.6658111,Guanosine� monophosphate (GMP)_conf: 0.933,0,12039.422,0,10095.162,0,9782.405,8267.119,8232.663,7689.965,10246.801,7159.8496,5392.5586,
362,727.1223086935485,1.66685,,924.79816,2091.3179,0,1344.827,611.0238,1294.827,0,0,654.2594,1316.9701,0,0,
363,130.0850096773892,1.6678817,Pipecolic acid: 0.681,442.62582,0,617.66125,662.15515,454.44003,1022.9485,587.1726,556.3094,1005.17993,945.12,915.95447,1049.487,
364,146.09225247956257,1.6687611,4-Guanidinobutanoic acid: 0.966,0,877.2397,0,575.6921,0,1085.5433,0,0,486.48547,793.4572,0,428.1277,
366,665.119280154731,1.6707444,,12498.137,0,14367.566,0,15990.371,0,12223.905,12165.726,0,0,12682.688,0,
367,332.56253402364985,1.6717792,,1148.565,389.51535,1039.5786,0,1469.6976,377.13678,1051.0537,893.3866,0,0,956.88257,0,
368,357.2135320956075,1.6725135,gamma-Crocetin: 0.300,474.2796,497.5342,510.01785,586.81,0,525.1549,660.5474,489.6513,699.8201,664.66846,413.66898,2676.6228,
369,542.0682111024613,1.6728582,,3621.5332,843.801,2702.0576,741.0532,4546.45,898.55035,3478.2869,2350.4832,660.21,438.54425,2455.2969,483.03488,
370,524.0609388037218,1.6732055,,1445.3146,551.9176,1431.4093,440.21808,1856.8539,515.6996,1190.5697,1503.5929,422.1401,321.10162,1552.4222,265.85693,
372,428.03686527621676,1.6734251,"Adenosine 3',5'-diphosphate: 0.986",0,1401.9467,2469.0308,1371.8438,2560.8892,1438.3579,2055.3782,2175.2356,962.9984,0,2291.4004,1273.4781,
373,664.1165249049568,1.6742831,Nicotinamide adenine dinucleotide (NAD)_conf: 0.989,0,10630.404,0,9681.936,0,10041.592,0,0,8143.0854,5864.522,0,6261.4263,
374,158.11683068725202,1.6762056,Tranexamic Acid: 0.847,180.34177,164.93945,0,166.05391,217.46198,146.12704,0,0,0,211.06625,0,0,
375,686.1447996885702,1.6773125,,0,129.13608,0,158.46889,0,0,0,0,0,185.7082,0,213.31476,
376,174.148902582054,1.677689,,302.8418,643.38776,323.64716,590.81396,279.6023,709.4554,288.05878,244.55185,664.86176,673.1638,247.94989,467.6941,
377,192.15959450256113,1.677689,,2328.0698,5122.6226,2541.6416,4794.77,2295.704,5923.7217,2167.9917,1844.9014,5255.406,5527.69,1905.2366,3765.5522,
379,224.12816570313896,1.6796832,Cerulenin: 0.993,0,1240.3611,0,352.5011,0,1309.0265,0,0,0,888.88495,0,0,
380,937.1480874928038,1.6810875,"3'-(2'',3''-Digalloyl-4'',6''-hexahydroxydiphenoylglucosyl)-phloroacetophenone: 0.376",277.57083,0,0,142.17334,0,0,0,0,161.32953,150.63202,0,0,
383,338.1015568722995,1.6839027,S-Hydroxymethylglutathione: 0.991,1942.9935,4110.1226,3109.7922,4466.1426,3163.9744,2389.4038,3580.3296,1855.8049,3494.5615,4560.726,1672.5219,2618.8381,
384,320.0916029570523,1.6867354,,0,369.24072,290.53723,403.02124,275.49744,0,344.7892,0,335.34177,410.84274,0,245.99208,
387,656.1378158457768,1.6873513,,1197.8016,2615.8962,786.1383,2664.6702,1076.3065,2085.989,1190.6865,1319.6199,3029.4487,3026.65,810.5207,6266.575,
388,671.1477347286108,1.6880417,(R)-Skyrin 2-xyloside: 0.593,690.62836,1659.358,777.2564,1223.9573,595.154,1251.0364,862.5305,765.11993,1693.2979,1369.3676,555.8013,690.53217,
389,971.197998196431,1.6894222,,1103.6714,424.96072,1365.193,372.7994,1563.1799,440.324,1531.8802,1337.14,630.7444,241.54773,1228.084,226.92778,
390,204.12372644310526,1.6895915,Acetylcarnitine (C2)_conf: 0.942,0,0,157460.67,132622.47,0,0,0,234892.31,0,100613.28,230216.95,105195.91,
391,145.05009650993793,1.6908027,3-Hexenedioic acid: 0.871,3285.5718,3027.3093,2956.7954,2599.6482,2541.3542,1992.429,2639.2874,4578.132,2003.5472,1857.0728,4613.431,1999.0372,
392,204.23730237587753,1.6908027,,10782.619,10381.4,10017.933,8670.264,8506.784,7614.192,10178.964,15703.18,7961.786,6435.383,15220.352,6825.7065,
393,144.10145794695904,1.6909584,Proline betaine: 0.897,2550.2808,1863.0464,2028.1075,0,0,0,2142.5881,3557.2473,0,0,4035.3694,0,
394,343.1619691998257,1.6915388,Austrobailignan 7: 0.226,0,526.8971,0,549.62585,0,753.2544,0,0,629.7473,568.16235,0,536.2825,
395,85.02926994074986,1.6922433,4-Hydroxy-2-butenoic acid gamma-lactone: 0.661,3719.8103,0,2708.1484,0,2290.3308,0,0,4951.834,0,0,4514.018,0,
396,405.2066878835478,1.6922306,Nicergoline: 0.836,0,297.01282,0,399.58057,0,485.22845,0,0,431.40927,468.8058,0,485.70746,
398,205.1270026120565,1.6927055,Hexyl 3-mercaptobutanoate: 0.785,17063.51,16789.053,0,0,14194.94,12745.353,16418.605,0,12395.721,0,0,0,
399,137.04661121031845,1.6935612,Hypoxanthine: 0.800,14429.414,18254.895,13462.144,28327.025,15029.767,26416.07,15913.505,9095.301,26143.379,28203.682,8516.198,52275.0,
400,574.0939572933048,1.694521,,0,1892.4626,0,3065.714,0,2282.157,3628.908,5088.8755,3543.2712,2500.1392,0,3022.3623,
401,282.12008777109463,1.6952167,1-Methyladenosine: 0.952,0,0,0,0,0,0,0,0,231.7981,227.27577,235.6812,371.50403,
402,404.17653315550456,1.6955723,,0,0,285.22076,196.00925,0,376.1633,0,0,385.82666,335.5115,0,223.69421,
403,150.0586855759207,1.6987376,L-Methionine_conf: 0.946,839.20245,1963.569,1262.1069,1962.7823,1043.013,1799.3087,1261.063,806.5494,2419.9812,1727.8346,903.35284,2528.7703,
404,407.23817022268065,1.6990542,Annoglabasin C: 0.620,0,615.18964,0,0,0,0,0,1212.6053,222.41797,0,1130.5844,0,
405,148.04353356938773,1.6991305,Thiomorpholine 3-carboxylate: 0.807,0,258.36398,0,316.962,0,252.75551,0,0,292.65973,279.03247,0,323.9343,
408,645.1832166415035,1.7001216,,0,453.65765,256.78113,484.51,245.91975,277.48218,334.80777,200.38536,349.71674,488.33804,0,242.40471,
409,156.0720688009859,1.7004639,,1299.2845,2667.3494,1479.7144,2645.9329,1375.0256,2953.2651,1302.0165,1084.5297,2979.268,3136.2642,1088.9043,2528.3125,
411,104.05318657270158,1.7015,(??)-2-Methylthiazolidine: 0.891,571.0688,1185.6653,779.0404,1114.0304,648.9002,1005.42957,750.64014,498.49557,1432.8346,993.5843,535.8724,1380.901,
412,109.0637114488169,1.7025348,p-Cresol: 0.670,976.98425,1841.7388,1042.934,1751.7699,950.31256,1967.5195,933.1751,731.6087,2006.8762,2026.5422,696.3756,1576.1783,
413,123.05563773042729,1.7025348,Niacinamide: 0.906,145504.34,53038.734,122180.984,73067.18,122114.42,59123.633,127017.88,120135.96,61225.97,69059.49,121376.3,77629.88,
414,123.1462562412813,1.7027406,,9849.739,3304.263,8169.8325,4827.9395,7961.5107,0,8665.735,7769.8184,0,0,7994.465,4829.125,
415,107.06523634809015,1.7028807,,377.20566,680.2342,419.99695,657.1474,431.53577,717.30896,368.44064,334.70996,734.3342,772.69794,311.2962,601.0046,
417,133.0318743718256,1.7032223,3-Methyl sulfolene: 0.976,1102.8411,2347.867,1570.1127,2322.0732,1290.3911,2036.9567,1515.7976,1067.0188,2906.5098,1960.2614,1071.5292,2681.0898,
418,106.0319001738967,1.70359,,263.1046,0,303.5371,0,276.8382,0,373.73785,262.18494,0,0,0,0,
419,110.03557711856133,1.7041047,4-Bromocatechol: 0.802,360.40347,501.7067,349.26822,2046.6089,348.5857,631.7032,391.9482,278.25784,0,1783.1954,263.94666,2728.041,
420,96.04501718900522,1.7042936,2-Hydroxypyridine: 0.782,433.44104,0,413.09406,255.72272,400.25104,0,438.30154,394.85895,0,0,402.60248,274.99115,
421,129.0181444389786,1.705293,5-Hydroxy-2-furoic acid: 0.977,1090.3555,1521.06,440.64172,703.4828,304.90207,534.89935,585.17926,439.98785,1641.5039,517.0455,531.10675,1315.2906,
422,617.1661628355131,1.7052816,"3,5-Dicaffeoyl-4-succinoylquinic acid: 0.132",1303.8363,0,1419.3079,0,1347.8296,1391.8025,1564.643,1499.5249,0,1399.8616,1298.0903,1156.9584,
423,229.15496261474888,1.705639,Isoleucylproline: 0.957,3515.997,3575.751,3998.0757,2973.5547,3644.5986,3138.1624,5311.1997,3177.6267,5059.274,4251.834,3142.6194,31876.523,
424,309.0949974079181,1.7058233,"4R,5R,6S-Trihydroxy-2-hydroxymethyl-2-cyclohexen-1-one 6-(2-hydroxy-6-methylbenzoate): 0.797",0,22178.299,18212.846,0,0,20246.281,0,0,0,20285.592,0,19922.709,
425,789.1895151560353,1.7059708,"Quercetin 3,7,4'-O-triglucoside: 0.202",0,179.07756,0,0,0,0,0,0,278.66183,252.62135,0,250.39177,
426,881.1761591678827,1.7066765,,2329.6028,739.38617,1376.1227,1126.2932,1312.8912,858.89374,1107.5342,1540.7867,1090.3809,858.5513,1925.3967,903.1447,
427,105.0461232930399,1.7073196,,531.37823,0,529.2415,0,529.0931,0,376.83908,505.4233,0,0,520.6792,0,
429,144.013389824021,1.7074249,,0,331.52142,0,274.97998,284.5172,343.52997,356.17435,292.491,0,346.45557,0,358.69238,
430,251.07037769317108,1.7080542,gamma-Glutamylcysteine: 0.899,280.27637,636.81,336.55673,548.6416,381.52658,778.99274,353.91995,270.924,1015.6239,774.8021,269.41956,797.7027,
431,162.0221059338202,1.7097794,,2651.7158,3020.7385,2576.2012,2814.0422,2721.5437,2749.111,2973.2375,2711.171,2494.8157,2885.4712,2388.0317,2692.747,
432,116.01674073555954,1.710128,,513.7797,565.63245,480.3202,544.4519,528.59576,544.72003,563.7739,501.90567,487.97076,549.7544,437.69885,540.6952,
433,245.0596599196236,1.7104682,1-O-Galloylglycerol: 0.195,1554.3566,1662.5118,1526.3461,1608.4774,1597.2941,1606.1124,1749.479,1632.007,1186.2045,1673.1421,1446.6227,1613.1517,
435,179.04881577890822,1.7106805,Cysteinylglycine: 0.939,10521.896,12232.179,10324.585,11252.025,10942.234,11385.534,0,10867.538,10212.825,11505.935,9326.736,11209.145,
436,291.06742813196274,1.7108155,Hydroxylumiracoxib: 0.799,1268.9408,1464.138,1231.894,1361.3466,1286.134,1308.1124,1444.0887,1314.9027,1151.5472,1419.3171,1151.2479,1299.078,
437,308.23227079911857,1.7108153,,9933.844,12411.101,9371.005,11677.047,9841.991,11468.223,10880.107,9846.567,10989.879,11019.956,8336.83,10578.116,
438,233.05975784911786,1.7115058,"3-Chloro-1-(4-hydroxy-3-methoxyphenyl)-1,2-propanediol: 0.679",4080.5564,4875.237,3824.0073,4500.2793,4502.4756,4437.4497,4760.825,4329.9395,4682.4976,4569.888,3510.8774,4789.839,
439,142.03307123612643,1.7118502,2-Propanoylthiazole: 0.775,765.60095,944.8204,723.4117,859.8848,826.0022,904.8768,869.7736,763.1243,895.2697,775.1539,607.46924,867.4389,
440,975.1739473535999,1.7117709,Theadibenzotropolone A: 0.184,0,204.20364,0,180.1368,0,216.46574,0,0,0,176.97568,0,0,
442,290.080356012123,1.7121973,N-Succinyl-2-amino-6-ketopimelate: 0.232,829.8801,1075.8647,888.8745,1122.2148,668.3712,997.1389,1105.9116,1106.0577,636.94415,881.69977,674.7428,705.3775,
445,668.0885532875843,1.7145132,,0,1024.1124,0,1017.6604,0,0,0,0,391.56418,1148.735,0,921.4308,
446,310.09089743109064,1.7155644,Indoxyl glucuronide: 0.868,8735.336,0,0,9614.507,8790.842,0,9404.662,8675.648,10019.819,0,7494.48,0,
447,482.10715565218453,1.7192227,,1255.1932,2172.516,1070.3717,1289.8219,1599.0953,2459.2708,852.1498,528.7626,4474.098,479.2831,0,3842.1316,
448,361.0133168356297,1.7198334,,0,823.17993,0,698.6216,0,819.5829,0,0,407.375,767.15045,0,656.9539,
450,934.0975733101336,1.7199417,,217.70868,0,0,194.0763,0,0,0,0,215.62372,0,185.30782,0,
451,205.03081309671995,1.7207303,Daucic acid: 0.437,379.39957,1123.9054,233.99533,1075.2367,234.38515,909.9102,263.49362,254.52867,1340.0217,1200.5017,0,1201.1481,
452,169.0359608182247,1.7217813,Uric acid: 0.932,0,935.91473,0,714.56287,223.30812,747.4841,267.2362,0,1034.4215,707.98956,0,618.3511,
453,114.9974369633393,1.7219056,,0,489.35684,0,486.68747,0,315.0901,0,0,305.01187,480.7167,0,523.1727,
454,330.0714540494829,1.7235832,,399.7136,909.99884,407.75183,563.629,400.92996,644.8206,388.50552,385.67728,773.9259,548.5698,353.94397,659.617,
455,346.0442322285561,1.7238874,,0,500.2703,0,292.7787,0,267.0216,0,0,283.40436,0,0,0,
456,385.12916910963685,1.7253071,S-Adenosylhomocysteine_conf: 0.966,1952.2725,1418.6647,2435.0222,2174.124,2145.3516,1989.2588,3744.9849,2084.2334,3245.3618,1916.96,2156.352,2250.7322,
458,553.0397623329743,1.732364,Myricatin: 0.307,0,399.6565,0,326.49933,0,330.00412,174.0682,0,291.23633,282.0695,0,220.56425,
461,909.0632421267632,1.7342792,,0,0,152.04216,0,162.38574,0,186.1402,0,0,0,157.48976,0,
463,170.06393266405007,1.7356704,,0,0,187.22105,257.41568,0,209.6091,352.8099,194.87212,707.8315,203.1165,178.6813,258.60986,
464,380.11353412659264,1.7402958,S-Lactoylglutathione: 0.884,0,0,198.45377,0,0,0,243.85706,233.81288,0,231.98215,0,0,
465,470.1434041371118,1.7405183,"O-Methyl-4-[(2',3',4'-tri-O-acetyl-alpha-L-rhamnosyloxy)benzyl]thiocarbamate: 0.679",0,659.0174,225.22993,378.16296,294.02698,497.31586,220.48035,0,797.7857,613.57745,276.15143,375.62625,
466,290.1341270239384,1.7422179,Ophthalmic acid: 0.939,1414.4094,1287.9104,1518.7156,1386.9706,1271.43,1685.113,1671.4329,1686.3035,1923.7664,1438.1063,1745.5206,989.80347,
467,139.00278952606212,1.7425623,,619.4902,1070.2654,702.8949,1095.8005,500.5126,824.6435,962.0567,720.26605,2400.708,792.26807,902.6119,963.621,
468,437.98326077894785,1.7429069,,767.42487,2160.552,856.23224,2326.8743,501.47272,1666.7609,1442.7164,1056.7728,6210.079,1409.5896,1251.7748,1626.2883,
472,111.00771863407725,1.7432528,,317.6,528.57745,351.1477,547.88086,241.30145,418.85794,469.52985,358.47528,1131.861,404.06952,446.39816,498.0284,
473,215.01790212682138,1.7435971,,564.1922,1154.5956,429.26743,1131.6727,341.6795,859.2007,661.5683,460.85657,2411.432,632.8399,755.0979,953.8465,
475,849.1504829069638,1.74735,,290.77014,0,0,0,0,0,344.06335,443.24326,0,0,350.19858,0,
477,286.98320961627434,1.7481278,,0,679.1134,0,570.2895,0,526.2927,0,0,797.797,478.67288,0,496.771,
479,409.0203686619134,1.7484734,6-Hydroxy-5-[(4-sulfophenyl)azo]-2-naphthalenesulfonic acid: 0.633,0,2087.7478,0,2185.3433,0,0,0,0,5542.532,1459.6292,0,1452.6177,
480,423.0095253436487,1.7495084,,0,311.8862,0,318.0241,0,231.5877,0,0,660.13763,209.52165,0,238.99884,
481,961.2069538049184,1.7514619,,392.57764,0,317.78375,0,435.56824,0,351.47357,327.5605,0,273.91467,0,844.3161,
